"N2Oraw","CO2raw","CH4raw","SampleName","Site","LUtype","Chamber","TimePt","TimePtSq","SampleDate","N2Oc","CO2c","CH4c","N2Oppm","CO2ppm","ngN_cm3_N2O","ngC_cm3_CO2","GCrun"
10.9026,164.1834,13.63,"ambtrav",NA,NA,NA,NA,NA,NA,11.9417757001509,250.752590956733,15.2069778844541,0.41842791411043,2428.06483882662,0.478881660593085,1.19094320448445,"20140605_Trav"
10.8144,172.038,14.4832,"ambtrav",NA,NA,NA,NA,NA,NA,11.7885350410867,264.399349241154,16.6893467088714,0.412817935763262,2561.52778695853,0.47246116220809,1.25640553835069,"20140605_Trav"
10.3176,46.5748,11.8768,"amb",NA,NA,NA,NA,NA,NA,10.9253835737045,46.4167703714573,12.1609288655039,0.381218874052689,415.683263003359,0.436296722325264,0.203888771574572,"20140605_Trav"
9.036,47.624,11.3536,"amb",NA,NA,NA,NA,NA,NA,8.69870297668959,48.2396739937951,11.2519094457488,0.29970245398773,432.008192976082,0.343002949873916,0.211895997783611,"20140605_Trav"
9.5964,47.1424,10.832,"amb",NA,NA,NA,NA,NA,NA,9.6723545111521,47.4029313474761,10.345669901895,0.335346806207146,424.5147824968,0.3837971368915,0.208220549687659,"20140605_Trav"
9.0236,45.8152,11.9036,"amb",NA,NA,NA,NA,NA,NA,8.6771589384538,45.0970242872715,12.2074917868523,0.298913749548899,403.864337338777,0.342100294772171,0.198091698539511,"20140605_Trav"
9.0564,58.4208,9.5104,"Mix1",NA,NA,NA,NA,NA,NA,8.73414639443233,66.9982765763877,8.0494924073453,0.301,600,0.344487963105819,0.294294415562636,"20140605_Trav"
29.0076,47.3432,15.6464,"Mix2",NA,NA,NA,NA,NA,NA,43.3978089468388,47.7518057731008,18.7103164891833,1.57,427.639111450786,1.79683090390743,0.209753003960224,"20140605_Trav"
46.7304,21.4096,5.5708,"3N2O",NA,NA,NA,NA,NA,NA,74.1897993375818,2.6941872253899,1.20474296914305,2.94346416522601,24.1276704094154,3.36873081313515,0.0118343977700447,"20140605_Trav"
141.5792,22.6656,5.044,"10N2O",NA,NA,NA,NA,NA,NA,238.982232710045,4.87638980798256,0.289468828609759,9.72262157042031,43.6702857789732,11.1273292386804,0.0214198687179604,"20140605_Trav"
4.0654,197.4472,6.7186,"3KCO2",NA,NA,NA,NA,NA,NA,0.0626710045279241,308.545863462183,3.19895644390408,-0.0164535366293755,2993.27310074576,-0.0188307153466464,1.46817259633889,"20140605_Trav"
61.754,16.4456,3.5294,"Eva-3N2O",NA,NA,NA,NA,NA,NA,100.292139082677,-5.93037775867852,-2.34203119654536,4.01725054093848,-53.1092266403334,4.59765600044402,-0.0260495813585008,"20140605_Trav"
190.3162,15.91,3.1728,"Eva-10N2O",NA,NA,NA,NA,NA,NA,323.658990088881,-6.86094121666947,-2.96159603806809,13.206016135844,-61.4428451052499,15.1139986690348,-0.0301371436512585,"20140605_Trav"
1.6362,266.1104,3.9964,"Eva-3KCO2",NA,NA,NA,NA,NA,NA,-4.15787558276035,427.842847832467,-1.5306549178266,-0.170963280404186,4159.97708314722,-0.195663761569193,2.04043004073129,"20140605_Trav"
7.5544,67.1444,8.544,"Eva-M1",NA,NA,NA,NA,NA,NA,6.12453789200067,82.1548549597518,6.37044736290458,0.205464994586792,779.207987583811,0.235150224168612,0.382194265512859,"20140605_Trav"
29.0804,73.3024,17.368,"Eva-M2",NA,NA,NA,NA,NA,NA,43.5242933003522,92.8539023352339,21.701462959081,1.68196029589209,883.842830172391,1.92496703108547,0.433516681924684,"20140605_Trav"
